"Country","ISO 3166-1 alpha-3","Year","Total","Coal","Oil","Gas","Cement","Flaring","Other","Per Capita"
"Iran","IRN",1810,0,,,,,,,
"Iran","IRN",1811,0,,,,,,,
"Iran","IRN",1812,0,,,,,,,
"Iran","IRN",1813,0,,,,,,,
"Iran","IRN",1814,0,,,,,,,
"Iran","IRN",1815,0,,,,,,,
"Iran","IRN",1816,0,,,,,,,
"Iran","IRN",1817,0,,,,,,,
"Iran","IRN",1818,0,,,,,,,
"Iran","IRN",1819,0,,,,,,,
"Iran","IRN",1820,0,,,,,,,
"Iran","IRN",1821,0,,,,,,,
"Iran","IRN",1822,0,,,,,,,
"Iran","IRN",1823,0,,,,,,,
"Iran","IRN",1824,0,,,,,,,
"Iran","IRN",1825,0,,,,,,,
"Iran","IRN",1826,0,,,,,,,
"Iran","IRN",1827,0,,,,,,,
"Iran","IRN",1828,0,,,,,,,
"Iran","IRN",1829,0,,,,,,,
"Iran","IRN",1830,0,,,,,,,
"Iran","IRN",1831,0,,,,,,,
"Iran","IRN",1832,0,,,,,,,
"Iran","IRN",1833,0,,,,,,,
"Iran","IRN",1834,0,,,,,,,
"Iran","IRN",1835,0,,,,,,,
"Iran","IRN",1836,0,,,,,,,
"Iran","IRN",1837,0,,,,,,,
"Iran","IRN",1838,0,,,,,,,
"Iran","IRN",1839,0,,,,,,,
"Iran","IRN",1840,0,,,,,,,
"Iran","IRN",1841,0,,,,,,,
"Iran","IRN",1842,0,,,,,,,
"Iran","IRN",1843,0,,,,,,,
"Iran","IRN",1844,0,,,,,,,
"Iran","IRN",1845,0,,,,,,,
"Iran","IRN",1846,0,,,,,,,
"Iran","IRN",1847,0,,,,,,,
"Iran","IRN",1848,0,,,,,,,
"Iran","IRN",1849,0,,,,,,,
"Iran","IRN",1850,0,,,,,,,
"Iran","IRN",1851,0,,,,,,,
"Iran","IRN",1852,0,,,,,,,
"Iran","IRN",1853,0,,,,,,,
"Iran","IRN",1854,0,,,,,,,
"Iran","IRN",1855,0,,,,,,,
"Iran","IRN",1856,0,,,,,,,
"Iran","IRN",1857,0,,,,,,,
"Iran","IRN",1858,0,,,,,,,
"Iran","IRN",1859,0,,,,,,,
"Iran","IRN",1860,0,,,,,,,
"Iran","IRN",1861,0,,,,,,,
"Iran","IRN",1862,0,,,,,,,
"Iran","IRN",1863,0,,,,,,,
"Iran","IRN",1864,0,,,,,,,
"Iran","IRN",1865,0,,,,,,,
"Iran","IRN",1866,0,,,,,,,
"Iran","IRN",1867,0,,,,,,,
"Iran","IRN",1868,0,,,,,,,
"Iran","IRN",1869,0,,,,,,,
"Iran","IRN",1870,0,,,,,,,
"Iran","IRN",1871,0,,,,,,,
"Iran","IRN",1872,0,,,,,,,
"Iran","IRN",1873,0,,,,,,,
"Iran","IRN",1874,0,,,,,,,
"Iran","IRN",1875,0,,,,,,,
"Iran","IRN",1876,0,,,,,,,
"Iran","IRN",1877,0,,,,,,,
"Iran","IRN",1878,0,,,,,,,
"Iran","IRN",1879,0,,,,,,,
"Iran","IRN",1880,0,,,,,,,
"Iran","IRN",1881,0,,,,,,,
"Iran","IRN",1882,0,,,,,,,
"Iran","IRN",1883,0,,,,,,,
"Iran","IRN",1884,0,,,,,,,
"Iran","IRN",1885,0,,,,,,,
"Iran","IRN",1886,0,,,,,,,
"Iran","IRN",1887,0,,,,,,,
"Iran","IRN",1888,0,,,,,,,
"Iran","IRN",1889,0,,,,,,,
"Iran","IRN",1890,0,,,,,,,
"Iran","IRN",1891,0,,,,,,,
"Iran","IRN",1892,0,,,,,,,
"Iran","IRN",1893,0,,,,,,,
"Iran","IRN",1894,0,,,,,,,
"Iran","IRN",1895,0,,,,,,,
"Iran","IRN",1896,0,,,,,,,
"Iran","IRN",1897,0,,,,,,,
"Iran","IRN",1898,0,,,,,,,
"Iran","IRN",1899,0,,,,,,,
"Iran","IRN",1900,0,,,,,,,
"Iran","IRN",1901,0,,,,,,,
"Iran","IRN",1902,0,,,,,,,
"Iran","IRN",1903,0,,,,,,,
"Iran","IRN",1904,0,,,,,,,
"Iran","IRN",1905,0,,,,,,,
"Iran","IRN",1906,0.003664,0,0.003664,0,0,0,,
"Iran","IRN",1907,0,,,,,,,
"Iran","IRN",1908,0,,,,,,,
"Iran","IRN",1909,0,,,,,,,
"Iran","IRN",1910,0,,,,,,,
"Iran","IRN",1911,0.135568,0,0.135568,0,0,0,,
"Iran","IRN",1912,0.252816,0,0.252816,0,0,0,,
"Iran","IRN",1913,0.853712,0,0.853712,0,0,0,,
"Iran","IRN",1914,1.172480,0,1.172480,0,0,0,,
"Iran","IRN",1915,1.403312,0,1.403312,0,0,0,,
"Iran","IRN",1916,2.007872,0,2.007872,0,0,0,,
"Iran","IRN",1917,2.799296,0,2.799296,0,0,0,,
"Iran","IRN",1918,3.447824,0,3.447824,0,0,0,,
"Iran","IRN",1919,4.319856,0,4.319856,0,0,0,,
"Iran","IRN",1920,5.437376,0,5.437376,0,0,0,,
"Iran","IRN",1921,7.254720,0,7.254720,0,0,0,,
"Iran","IRN",1922,9.225952,0,9.225952,0,0,0,,
"Iran","IRN",1923,11.578240,0,11.578240,0,0,0,,
"Iran","IRN",1924,13.505504,0,13.505504,0,0,0,,
"Iran","IRN",1925,14.201664,0,14.201664,0,0,0,,
"Iran","IRN",1926,15.059040,0,15.059040,0,0,0,,
"Iran","IRN",1927,16.700512,0,16.700512,0,0,0,,
"Iran","IRN",1928,17.678800,0,17.678800,0,0,0,,
"Iran","IRN",1929,17.022944,0,17.022944,0,0,0,,
"Iran","IRN",1930,18.514192,0,18.514192,0,0,0,,
"Iran","IRN",1931,17.924288,0,17.924288,0,0,0,,
"Iran","IRN",1932,20.089712,0,20.089712,0,0,0,,
"Iran","IRN",1933,22.086592,0,22.086592,0,0,0,,
"Iran","IRN",1934,23.493568,0,23.493568,0,0,0,,
"Iran","IRN",1935,23.339680,0,23.339680,0,0,0,,
"Iran","IRN",1936,25.552736,0,25.552736,0,0,0,,
"Iran","IRN",1937,31.689936,0,31.689936,0,0,0,,
"Iran","IRN",1938,31.777872,0,31.777872,0,0,0,,
"Iran","IRN",1939,30.052128,0.197856,29.854272,0,0,0,,
"Iran","IRN",1940,27.127989,0.245488,26.849792,0,0.032709,0,,
"Iran","IRN",1941,20.822304,0.238202,20.558658,0,0.025444,0,,
"Iran","IRN",1942,29.531632,0.216203,29.289986,0,0.025443,0,,
"Iran","IRN",1943,30.455019,0.183200,30.253648,0,0.018171,0,,
"Iran","IRN",1944,41.659531,0.263831,41.377527,0,0.018173,0,,
"Iran","IRN",1945,52.897079,0.399376,52.486800,0,0.010903,0,,
"Iran","IRN",1946,60.232318,0.399352,59.811162,0,0.021804,0,,
"Iran","IRN",1947,63.467630,0.498304,62.947520,0,0.021806,0,,
"Iran","IRN",1948,77.951333,0.399376,77.519248,0,0.032709,0,,
"Iran","IRN",1949,84.033602,0.450672,83.553856,0,0.029074,0,,
"Iran","IRN",1950,84.117845,0.531280,83.553856,0,0.032709,0,,4.997248
"Iran","IRN",1951,6.913701,0.450672,6.430320,0,0.032709,0,,0.401501
"Iran","IRN",1952,4.092480,0.399376,3.667664,0,0.025440,0,,0.232336
"Iran","IRN",1953,3.828612,0.410761,3.385111,0,0.032740,0,,0.212494
"Iran","IRN",1954,1.043973,0.664516,0.346863,0,0.032594,0,,0.056630
"Iran","IRN",1955,15.813289,0.648528,2.876240,0.582576,0.065417,11.640528,,0.837841
"Iran","IRN",1956,22.807509,0.505632,8.588416,0.850048,0.109029,12.754384,,1.179755
"Iran","IRN",1957,21.799522,0.465250,11.111045,1.403076,0.156248,8.663904,,1.100657
"Iran","IRN",1958,25.228640,0.512960,13.201392,1.439952,0.203520,9.870816,,1.243089
"Iran","IRN",1959,25.568708,0.630208,11.684496,1.758720,0.287108,11.208176,,1.227975
"Iran","IRN",1960,37.358599,0.611828,21.835299,1.839148,0.392464,12.679861,,1.746643
"Iran","IRN",1961,36.508758,0.524005,19.325875,1.901807,0.367100,14.389972,,1.660725
"Iran","IRN",1962,37.428423,0.542272,18.708384,2.037184,0.367063,15.773520,,1.655755
"Iran","IRN",1963,41.304935,0.604506,20.271114,2.205532,0.367030,17.856752,,1.775862
"Iran","IRN",1964,47.519079,0.725472,23.570512,2.308320,0.367063,20.547712,,1.984209
"Iran","IRN",1965,53.718388,0.754835,24.627424,2.378098,0.388895,25.569136,,2.177741
"Iran","IRN",1966,64.103362,0.754827,26.309024,2.682201,0.690553,33.666756,,2.523884
"Iran","IRN",1967,67.880946,0.769440,27.608240,2.839600,0.690514,35.973152,,2.597484
"Iran","IRN",1968,82.329563,0.787760,36.500768,3.037456,0.959451,41.044128,,3.063391
"Iran","IRN",1969,83.038745,1.300720,28.692784,9.020768,1.159337,42.865136,,3.003896
"Iran","IRN",1970,91.787455,1.260416,32.719520,20.558704,1.271999,35.976816,,3.226306
"Iran","IRN",1971,101.627830,1.428960,39.355024,18.026880,1.410102,41.406864,,3.471645
"Iran","IRN",1972,106.015193,2.425484,38.034670,17.465684,1.668079,46.421276,,3.520746
"Iran","IRN",1973,129.475309,2.663728,51.138448,19.188368,1.726285,54.758480,,4.179063
"Iran","IRN",1974,143.775405,3.037456,60.155552,24.175072,2.235085,54.172240,,4.507697
"Iran","IRN",1975,139.213971,2.616096,65.329120,22.889008,2.653027,45.726720,,4.236968
"Iran","IRN",1976,156.459104,2.326640,74.181344,22.834048,2.985136,54.131936,,4.623351
"Iran","IRN",1977,163.731944,2.333916,86.255959,20.444663,3.512471,51.184935,,4.694621
"Iran","IRN",1978,162.103937,2.535488,85.074416,18.832960,5.746401,49.914672,,4.503680
"Iran","IRN",1979,162.982483,2.407248,102.588336,24.050496,3.572835,30.363568,,4.380659
"Iran","IRN",1980,120.493923,2.432896,82.883344,13.282000,3.678275,18.217408,,3.128033
"Iran","IRN",1981,112.995835,1.927264,79.948480,12.142496,4.175035,14.802560,,2.791658
"Iran","IRN",1982,137.770986,2.997152,90.127072,12.626144,4.610234,27.410384,,3.241668
"Iran","IRN",1983,149.584899,2.751664,101.188688,16.033664,4.893539,24.717344,,3.397496
"Iran","IRN",1984,149.863607,3.271872,103.747299,25.138092,5.208744,12.497600,,3.284437
"Iran","IRN",1985,159.856662,3.425840,113.228592,27.392064,5.430054,10.380112,,3.382053
"Iran","IRN",1986,147.603415,3.579728,99.851328,28.542560,5.440215,10.189584,,3.017658
"Iran","IRN",1987,158.562621,3.653008,109.615888,30.601728,5.462381,9.229616,,3.137276
"Iran","IRN",1988,175.142708,3.704304,120.102256,38.395056,5.250356,7.690736,,3.360899
"Iran","IRN",1989,190.197820,3.055776,136.278816,42.590336,5.389324,2.883568,,3.545508
"Iran","IRN",1990,209.943734,2.693040,139.286960,40.014544,6.130070,21.819120,,3.762862
"Iran","IRN",1991,221.833928,3.843473,139.790287,49.617070,6.269707,22.313392,,3.825324
"Iran","IRN",1992,226.934892,3.385481,142.941329,52.647168,6.226416,21.734498,,3.822253
"Iran","IRN",1993,235.606908,4.132928,146.528414,60.689554,6.559167,17.696845,,3.942854
"Iran","IRN",1994,263.820316,4.173296,157.266208,73.287328,6.779724,22.313760,,4.398050
"Iran","IRN",1995,271.581982,3.909488,156.606688,81.575296,6.986222,22.504288,,4.467190
"Iran","IRN",1996,276.289827,4.089024,160.790976,81.245536,7.081091,23.083200,,4.485343
"Iran","IRN",1997,267.045699,4.195280,143.211104,90.914832,7.564883,21.159600,,4.274062
"Iran","IRN",1998,305.503483,4.884054,174.869641,98.652023,7.861996,19.235770,,4.814003
"Iran","IRN",1999,379.501400,4.975712,227.717600,114.287488,8.477432,24.043168,,5.886047
"Iran","IRN",2000,369.149582,5.327509,210.117822,120.447863,9.117717,24.138671,,5.632055
"Iran","IRN",2001,394.752036,4.140320,227.453792,127.653760,9.922116,25.582048,,5.920554
"Iran","IRN",2002,397.628493,4.664272,217.927392,143.815664,10.446285,20.774880,,5.905919
"Iran","IRN",2003,413.664624,5.188224,210.789920,158.468000,10.749200,28.469280,,6.087359
"Iran","IRN",2004,442.118801,4.994073,221.765430,178.899940,11.320446,25.138911,,6.401797
"Iran","IRN",2005,463.162429,6.085904,222.489072,200.160656,11.343597,23.083200,,6.599392
"Iran","IRN",2006,503.643459,5.983312,233.363824,221.540096,12.304723,30.451504,,7.066125
"Iran","IRN",2007,512.659548,6.576927,225.180052,236.520213,14.190781,30.191575,,7.088823
"Iran","IRN",2008,534.644072,5.858696,233.944801,246.874968,15.627364,32.338243,,7.292087
"Iran","IRN",2009,559.024857,4.393165,232.918340,261.065372,17.753251,42.894729,,7.521591
"Iran","IRN",2010,569.771991,5.448333,227.532939,277.220124,21.560503,38.010092,,7.559279
"Iran","IRN",2011,577.336334,5.312800,223.694528,293.262896,23.057406,32.008704,,7.562403
"Iran","IRN",2012,588.364783,4.129328,247.162448,292.273616,24.068161,20.731230,,7.609039
"Iran","IRN",2013,597.952352,4.118336,253.328960,294.933680,24.831085,20.740292,,7.621215
"Iran","IRN",2014,632.673307,3.590720,247.799984,335.006848,23.490757,22.784998,,7.912207
"Iran","IRN",2015,631.581182,4.301511,227.053111,356.768957,20.900424,22.557180,,7.721906
"Iran","IRN",2016,633.826874,3.451488,200.124016,380.704256,19.761352,29.785761,,7.608397
"Iran","IRN",2017,685.401328,4.708240,229.058624,399.504240,18.909928,33.220296,,8.110771
"Iran","IRN",2018,700.937563,4.920752,235.390016,409.096592,19.091292,32.438911,,8.186843
"Iran","IRN",2019,702.958121,3.729934,229.401917,422.970090,20.892741,25.963439,,8.120656
"Iran","IRN",2020,729.977907,3.740171,223.676023,453.781453,23.855126,24.925134,,8.362657
"Iran","IRN",2021,748.878752,3.729952,222.961835,466.993766,22.524908,32.668290,,8.517397
"Israel","ISR",1750,0,,,,,,,
"Israel","ISR",1751,0,,,,,,,
"Israel","ISR",1752,0,,,,,,,
"Israel","ISR",1753,0,,,,,,,
"Israel","ISR",1754,0,,,,,,,
"Israel","ISR",1755,0,,,,,,,
"Israel","ISR",1756,0,,,,,,,
"Israel","ISR",1757,0,,,,,,,
"Israel","ISR",1758,0,,,,,,,
"Israel","ISR",1759,0,,,,,,,
"Israel","ISR",1760,0,,,,,,,
"Israel","ISR",1761,0,,,,,,,
"Israel","ISR",1762,0,,,,,,,
"Israel","ISR",1763,0,,,,,,,
"Israel","ISR",1764,0,,,,,,,
"Israel","ISR",1765,0,,,,,,,
"Israel","ISR",1766,0,,,,,,,
"Israel","ISR",1767,0,,,,,,,
"Israel","ISR",1768,0,,,,,,,
"Israel","ISR",1769,0,,,,,,,
"Israel","ISR",1770,0,,,,,,,
"Israel","ISR",1771,0,,,,,,,
"Israel","ISR",1772,0,,,,,,,
"Israel","ISR",1773,0,,,,,,,
"Israel","ISR",1774,0,,,,,,,
"Israel","ISR",1775,0,,,,,,,
"Israel","ISR",1776,0,,,,,,,
"Israel","ISR",1777,0,,,,,,,
"Israel","ISR",1778,0,,,,,,,
"Israel","ISR",1779,0,,,,,,,
"Israel","ISR",1780,0,,,,,,,
"Israel","ISR",1781,0,,,,,,,
"Israel","ISR",1782,0,,,,,,,
"Israel","ISR",1783,0,,,,,,,
"Israel","ISR",1784,0,,,,,,,
"Israel","ISR",1785,0,,,,,,,
"Israel","ISR",1786,0,,,,,,,
"Israel","ISR",1787,0,,,,,,,
"Israel","ISR",1788,0,,,,,,,
"Israel","ISR",1789,0,,,,,,,
"Israel","ISR",1790,0,,,,,,,
"Israel","ISR",1791,0,,,,,,,
"Israel","ISR",1792,0,,,,,,,
"Israel","ISR",1793,0,,,,,,,
"Israel","ISR",1794,0,,,,,,,
"Israel","ISR",1795,0,,,,,,,
"Israel","ISR",1796,0,,,,,,,
"Israel","ISR",1797,0,,,,,,,
"Israel","ISR",1798,0,,,,,,,
"Israel","ISR",1799,0,,,,,,,
"Israel","ISR",1800,0,,,,,,,
"Israel","ISR",1801,0,,,,,,,
"Israel","ISR",1802,0,,,,,,,
"Israel","ISR",1803,0,,,,,,,
"Israel","ISR",1804,0,,,,,,,
"Israel","ISR",1805,0,,,,,,,
"Israel","ISR",1806,0,,,,,,,
"Israel","ISR",1807,0,,,,,,,
"Israel","ISR",1808,0,,,,,,,
"Israel","ISR",1809,0,,,,,,,
"Israel","ISR",1810,0,,,,,,,
"Israel","ISR",1811,0,,,,,,,
"Israel","ISR",1812,0,,,,,,,
"Israel","ISR",1813,0,,,,,,,
"Israel","ISR",1814,0,,,,,,,
"Israel","ISR",1815,0,,,,,,,
"Israel","ISR",1816,0,,,,,,,
"Israel","ISR",1817,0,,,,,,,
"Israel","ISR",1818,0,,,,,,,
"Israel","ISR",1819,0,,,,,,,
"Israel","ISR",1820,0,,,,,,,
"Israel","ISR",1821,0,,,,,,,
"Israel","ISR",1822,0,,,,,,,
"Israel","ISR",1823,0,,,,,,,
"Israel","ISR",1824,0,,,,,,,
"Israel","ISR",1825,0,,,,,,,
"Israel","ISR",1826,0,,,,,,,
"Israel","ISR",1827,0,,,,,,,
"Israel","ISR",1828,0,,,,,,,
"Israel","ISR",1829,0,,,,,,,
"Israel","ISR",1830,0,,,,,,,
"Israel","ISR",1831,0,,,,,,,
"Israel","ISR",1832,0,,,,,,,
"Israel","ISR",1833,0,,,,,,,
"Israel","ISR",1834,0,,,,,,,
"Israel","ISR",1835,0,,,,,,,
"Israel","ISR",1836,0,,,,,,,
"Israel","ISR",1837,0,,,,,,,
"Israel","ISR",1838,0,,,,,,,
"Israel","ISR",1839,0,,,,,,,
"Israel","ISR",1840,0,,,,,,,
"Israel","ISR",1841,0,,,,,,,
"Israel","ISR",1842,0,,,,,,,
"Israel","ISR",1843,0,,,,,,,
"Israel","ISR",1844,0,,,,,,,
"Israel","ISR",1845,0,,,,,,,
"Israel","ISR",1846,0,,,,,,,
"Israel","ISR",1847,0,,,,,,,
"Israel","ISR",1848,0,,,,,,,
"Israel","ISR",1849,0,,,,,,,
"Israel","ISR",1850,0,,,,,,,
"Israel","ISR",1851,0,,,,,,,
"Israel","ISR",1852,0,,,,,,,
"Israel","ISR",1853,0,,,,,,,
"Israel","ISR",1854,0,,,,,,,
"Israel","ISR",1855,0,,,,,,,
"Israel","ISR",1856,0,,,,,,,
"Israel","ISR",1857,0,,,,,,,
"Israel","ISR",1858,0,,,,,,,
"Israel","ISR",1859,0,,,,,,,
"Israel","ISR",1860,0,,,,,,,
"Israel","ISR",1861,0,,,,,,,
"Israel","ISR",1862,0,,,,,,,
"Israel","ISR",1863,0,,,,,,,
"Israel","ISR",1864,0,,,,,,,
"Israel","ISR",1865,0,,,,,,,
"Israel","ISR",1866,0,,,,,,,
"Israel","ISR",1867,0,,,,,,,
"Israel","ISR",1868,0,,,,,,,
"Israel","ISR",1869,0,,,,,,,
"Israel","ISR",1870,0,,,,,,,
"Israel","ISR",1871,0,,,,,,,
"Israel","ISR",1872,0,,,,,,,
"Israel","ISR",1873,0,,,,,,,
"Israel","ISR",1874,0,,,,,,,
"Israel","ISR",1875,0,,,,,,,
"Israel","ISR",1876,0,,,,,,,
"Israel","ISR",1877,0,,,,,,,
"Israel","ISR",1878,0,,,,,,,
"Israel","ISR",1879,0,,,,,,,
"Israel","ISR",1880,0,,,,,,,
"Israel","ISR",1881,0,,,,,,,
"Israel","ISR",1882,0,,,,,,,
"Israel","ISR",1883,0,,,,,,,
"Israel","ISR",1884,0,,,,,,,
"Israel","ISR",1885,0,,,,,,,
"Israel","ISR",1886,0,,,,,,,
"Israel","ISR",1887,0,,,,,,,
"Israel","ISR",1888,0,,,,,,,
"Israel","ISR",1889,0,,,,,,,
"Israel","ISR",1890,0,,,,,,,
"Israel","ISR",1891,0,,,,,,,
"Israel","ISR",1892,0,,,,,,,
"Israel","ISR",1893,0,,,,,,,
"Israel","ISR",1894,0,,,,,,,
"Israel","ISR",1895,0,,,,,,,
"Israel","ISR",1896,0,,,,,,,
"Israel","ISR",1897,0,,,,,,,
"Israel","ISR",1898,0,,,,,,,
"Israel","ISR",1899,0,,,,,,,
"Israel","ISR",1900,0,,,,,,,
"Israel","ISR",1901,0,,,,,,,
"Israel","ISR",1902,0,,,,,,,
"Israel","ISR",1903,0,,,,,,,
"Israel","ISR",1904,0,,,,,,,
"Israel","ISR",1905,0,,,,,,,
"Israel","ISR",1906,0,,,,,,,
"Israel","ISR",1907,0,,,,,,,
"Israel","ISR",1908,0,,,,,,,
"Israel","ISR",1909,0,,,,,,,
"Israel","ISR",1910,0,,,,,,,
"Israel","ISR",1911,0,,,,,,,
"Israel","ISR",1912,0,,,,,,,
"Israel","ISR",1913,0,,,,,,,
"Israel","ISR",1914,0,,,,,,,
"Israel","ISR",1915,0,,,,,,,
"Israel","ISR",1916,0,,,,,,,
"Israel","ISR",1917,0,,,,,,,
"Israel","ISR",1918,0,,,,,,,
"Israel","ISR",1919,0,,,,,,,
"Israel","ISR",1920,0,,,,,,,
"Israel","ISR",1921,0,,,,,,,
"Israel","ISR",1922,0,,,,,,,
"Israel","ISR",1923,0,,,,,,,
"Israel","ISR",1924,0,,,,,,,
"Israel","ISR",1925,0,,,,,,,
"Israel","ISR",1926,0,,,,,,,
"Israel","ISR",1927,0,,,,,,,
"Israel","ISR",1928,0,,,,,,,
"Israel","ISR",1929,0,,,,,,,
"Israel","ISR",1930,0.039977,0,0,0,0.039977,0,,
"Israel","ISR",1931,0.039977,0,0,0,0.039977,0,,
"Israel","ISR",1932,0.050880,0,0,0,0.050880,0,,
"Israel","ISR",1933,0.065417,0,0,0,0.065417,0,,
"Israel","ISR",1934,0.069051,0,0,0,0.069051,0,,
"Israel","ISR",1935,0.090857,0,0,0,0.090857,0,,
"Israel","ISR",1936,0.076320,0,0,0,0.076320,0,,
"Israel","ISR",1937,0.079954,0,0,0,0.079954,0,,
"Israel","ISR",1938,0.047246,0,0,0,0.047246,0,,
"Israel","ISR",1939,0.054514,0,0,0,0.054514,0,,
"Israel","ISR",1940,0.072686,0,0,0,0.072686,0,,
"Israel","ISR",1941,0.058149,0,0,0,0.058149,0,,
"Israel","ISR",1942,0.109029,0,0,0,0.109029,0,,
"Israel","ISR",1943,0.083589,0,0,0,0.083589,0,,
"Israel","ISR",1944,0.087223,0,0,0,0.087223,0,,
"Israel","ISR",1945,0.072686,0,0,0,0.072686,0,,
"Israel","ISR",1946,0.130834,0,0,0,0.130834,0,,
"Israel","ISR",1947,0.163543,0,0,0,0.163543,0,,
"Israel","ISR",1948,0.079954,0,0,0,0.079954,0,,
"Israel","ISR",1949,0.119931,0,0,0,0.119931,0,,
"Israel","ISR",1950,1.669239,0.069616,1.410640,0,0.188983,0,,1.299871
"Israel","ISR",1951,2.918425,0.040304,2.660064,0,0.218057,0,,2.181788
"Israel","ISR",1952,3.658523,0.073280,3.363552,0,0.221691,0,,2.626003
"Israel","ISR",1953,4.039520,0.073280,3.737280,0,0.228960,0,,2.784998
"Israel","ISR",1954,4.324896,0.087936,3.957120,0,0.279840,0,,2.869087
"Israel","ISR",1955,4.815486,0.043968,4.444432,0,0.327086,0,,3.077066
"Israel","ISR",1956,4.793710,0.073280,4.418784,0,0.301646,0,,2.948761
"Israel","ISR",1957,5.170656,0.073280,4.741216,0,0.356160,0,,3.061955
"Israel","ISR",1958,5.537086,0.065952,5.118608,0,0.352526,0,,3.155416
"Israel","ISR",1959,5.602770,0.054960,5.162576,0,0.385234,0,,3.068587
"Israel","ISR",1960,6.460027,0.120912,5.939344,0,0.399771,0,,3.395998
"Israel","ISR",1961,7.060775,0.113584,6.521920,0.007328,0.417943,0,,3.560080
"Israel","ISR",1962,7.932361,0.117248,7.320672,0.021984,0.472457,0,,3.833742
"Israel","ISR",1963,8.199567,0.054935,7.621380,0.018312,0.504940,0,,3.795358
"Israel","ISR",1964,9.137254,0.073251,8.467774,0.054938,0.541291,0,,4.046788
"Israel","ISR",1965,12.928839,0.021984,12.149824,0.135568,0.621463,0,,5.475797
"Israel","ISR",1966,13.581386,0.018325,12.805469,0.179584,0.578007,0,,5.503298
"Israel","ISR",1967,13.527913,0.018320,12.904608,0.208848,0.396137,0,,5.251941
"Israel","ISR",1968,13.794168,0.025641,12.952465,0.271064,0.544998,0,,5.137782
"Israel","ISR",1969,14.800936,0.025642,13.857483,0.271069,0.646743,0,,5.294611
"Israel","ISR",1970,16.559356,0.018324,15.623088,0.234548,0.683397,0,,5.695771
"Israel","ISR",1971,16.218947,0.021984,15.297200,0.216176,0.683587,0,,5.373033
"Israel","ISR",1972,16.890887,0.018320,15.916416,0.216176,0.739975,0,,5.412098
"Israel","ISR",1973,19.261169,0.010994,18.561685,0.095282,0.593208,0,,5.992386
"Israel","ISR",1974,19.368960,0.010994,18.411408,0.113605,0.832953,0,,5.862773
"Israel","ISR",1975,19.540482,0.014653,18.419154,0.106236,1.000438,0,,5.767410
"Israel","ISR",1976,19.496745,0.014656,18.481216,0.102592,0.898281,0,,5.621704
"Israel","ISR",1977,19.765917,0.014656,18.781664,0.102592,0.867005,0,,5.581426
"Israel","ISR",1978,21.031664,0.014656,20.049408,0.102592,0.865008,0,,5.827991
"Israel","ISR",1979,20.864377,0.014659,19.898992,0.131927,0.818800,0,,5.676163
"Israel","ISR",1980,20.984618,0.014656,19.924832,0.274800,0.770330,0,,5.603956
"Israel","ISR",1981,21.017606,0.014656,19.877200,0.278464,0.847286,0,,5.506683
"Israel","ISR",1982,23.854861,2.407615,20.426246,0.135589,0.885411,0,,6.127883
"Israel","ISR",1983,23.709025,4.469395,18.309867,0.113567,0.816195,0,,5.958399
"Israel","ISR",1984,23.498479,7.120252,15.486456,0.087950,0.803822,0,,5.763668
"Israel","ISR",1985,24.613013,7.781189,15.965358,0.095250,0.771217,0,,5.884506
"Israel","ISR",1986,26.348255,8.537120,16.975312,0.065952,0.769871,0,,6.134056
"Israel","ISR",1987,27.068916,8.665360,17.513920,0.073280,0.816356,0,,6.135252
"Israel","ISR",1988,29.702603,8.638658,20.167859,0.062280,0.833806,0,,6.549065
"Israel","ISR",1989,31.394252,9.207632,21.320816,0.062288,0.803516,0,,6.727173
"Israel","ISR",1990,35.824360,9.950414,24.821081,0.065945,0.986919,0,,7.458352
"Israel","ISR",1991,36.148458,10.861186,24.045580,0.047637,1.194055,0,,7.313339
"Israel","ISR",1992,42.082498,13.369936,27.362752,0.047632,1.302178,0,,8.284953
"Israel","ISR",1993,44.234508,15.111573,27.617828,0.047636,1.457472,0,,8.485426
"Israel","ISR",1994,47.474582,16.016564,29.907847,0.043971,1.506199,0,,8.879908
"Israel","ISR",1995,49.865527,17.550560,30.370896,0.043968,1.900103,0,,9.101651
"Israel","ISR",1996,51.935752,20.906784,29.326656,0.029312,1.673000,0,,9.253596
"Israel","ISR",1997,54.865705,23.046560,30.070448,0.029312,1.719385,0,,9.553021
"Israel","ISR",1998,56.009768,24.790624,29.007888,0.021984,2.189272,0,,9.542504
"Israel","ISR",1999,54.756050,24.208048,28.256768,0.018320,2.272914,0,,9.135009
"Israel","ISR",2000,59.519380,28.201808,29.147120,0.018320,2.152132,0,,9.730225
"Israel","ISR",2001,63.023569,30.583408,30.601728,0.018320,1.820113,0,,10.103198
"Israel","ISR",2002,59.301358,29.257040,28.209136,0.014656,1.820526,0,,9.328964
"Israel","ISR",2003,62.414678,29.726032,30.788592,0.014656,1.885398,0,,9.637973
"Israel","ISR",2004,58.679234,30.042921,24.510627,2.179944,1.945743,0,,8.896204
"Israel","ISR",2005,56.524139,27.822609,23.539671,3.004285,2.157574,0,,8.418692
"Israel","ISR",2006,62.148963,29.921995,25.708146,4.254156,2.264667,0,,9.096643
"Israel","ISR",2007,62.799906,30.308608,25.131376,5.089296,2.270626,0,,9.033354
"Israel","ISR",2008,67.980176,29.584738,29.207326,7.016940,2.171172,0,,9.609155
